UCASSNAME,bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
UCASS I,10,92,208,328,451,578,708,842,979,1119,1263,1411,1562,1716,1874,4095,1.00,1
UCASSNAME,bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
UCASS J,33,72,126,193,289,418,583,788,1040,1345,1691,2079,2483,2916,3398,4095,1.00,3
GPS_fix,GPS_satellites,GPS_PDOP,GPS_HDOP,GPS_VDOP,GPS_Date,GPS_Time[UTC],GPS_Time_dec[UTC],GPS_Longitude,GPS_Latitude,GPS_Altitude[m],temp,hum,UCASS_ID,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat,UCASS_ID.1,b0.1,b1.1,b2.1,b3.1,b4.1,b5.1,b6.1,b7.1,b8.1,b9.1,b10.1,b11.1,b12.1,b13.1,b14.1,b15.1,b1tof.1,b3tof.1,b5tof.1,b7tof.1,period.1,csum.1,glitch.1,longtof.1,rejrat.1,AP_Alt(m),AP_BaroAlt(m),AP_BaroTemp,AP_BaroPressure,AP_airSpeed(cm/s),AP_velX(m/s),AP_velY(m/s),AP_velZ(m/s),AP_SOG(m/s),AP_COG(deg),AP_heading(deg)
1,12,0.73,0.95,0.95,10/07/26,08:01:15,80115.0,333810350,351413666,187.3,74.24,84.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:16,80116.0,333810350,351413683,187.6,60.83,70.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.7,0.9,0.9,10/07/26,08:01:17,80117.0,333810350,351413683,187.7,90.52,61.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:18,80118.0,333810333,351413683,187.7,76.18,76.46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,32379,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:19,80119.0,333810333,351413700,187.6,76.9,65.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:20,80120.0,333810316,351413700,187.6,53.78,57.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:21,80121.0,333810333,351413716,187.6,71.54,72.03,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,32380,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:22,80122.0,333810316,351413700,187.6,75.45,57.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.7,0.9,0.9,10/07/26,08:01:23,80123.0,333810316,351413700,187.7,85.97,69.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:24,80124.0,333810316,351413700,187.8,85.68,62.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,32380,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:25,80125.0,333810316,351413700,187.8,69.73,51.2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,32380,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.72,0.89,0.89,10/07/26,08:01:26,80126.0,333810333,351413700,187.8,82.26,86.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:27,80127.0,333810333,351413700,187.7,112.92,99.02,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,32378,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:28,80128.0,333810333,351413700,187.6,98.7,68.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:29,80129.0,333810333,351413716,187.6,88.1,84.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,0.95,0.95,10/07/26,08:01:30,80130.0,333810333,351413716,187.6,72.35,49.15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,32380,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.89,0.89,10/07/26,08:01:31,80131.0,333810333,351413716,187.6,60.99,75.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:01:32,80132.0,333810333,351413716,187.6,45.12,65.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:01:33,80133.0,333810333,351413716,187.6,52.21,65.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:01:34,80134.0,333810350,351413716,187.5,67.72,72.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.69,0.92,0.92,10/07/26,08:01:35,80135.0,333810350,351413716,187.2,81.37,72.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:36,80136.0,333810350,351413716,187.4,65.26,81.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,6,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:37,80137.0,333810350,351413716,187.5,73.24,66.47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,32379,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:38,80138.0,333810333,351413733,187.8,78.35,71.14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,32380,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.7,0.9,0.9,10/07/26,08:01:39,80139.0,333810350,351413733,187.7,63.17,53.21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,32381,1,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:40,80140.0,333810350,351413733,187.6,68.04,70.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:41,80141.0,333810366,351413733,187.6,88.7,88.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:42,80142.0,333810383,351413733,187.6,63.49,64.86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,32381,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.73,0.96,0.96,10/07/26,08:01:43,80143.0,333810383,351413733,187.6,66.95,67.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:44,80144.0,333810400,351413733,187.7,61.72,71.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:45,80145.0,333810400,351413733,187.7,66.67,63.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:46,80146.0,333810383,351413733,187.6,69.73,74.52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,32380,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:47,80147.0,333810383,351413716,187.5,70.5,71.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:48,80148.0,333810383,351413716,187.4,64.62,80.57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,32380,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:49,80149.0,333810383,351413716,187.2,91.93,70.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:50,80150.0,333810400,351413700,187.1,69.09,43.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:51,80151.0,333810416,351413716,187.1,66.95,83.55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,32381,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:52,80152.0,333810416,351413700,186.8,62.88,58.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:53,80153.0,333810416,351413716,186.8,72.47,69.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:54,80154.0,333810416,351413716,186.7,80.21,75.17,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,32379,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:55,80155.0,333810416,351413716,186.7,70.09,53.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:56,80156.0,333810416,351413716,186.6,75.17,74.85,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,32377,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:57,80157.0,333810416,351413716,186.8,86.93,60.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:01:58,80158.0,333810400,351413716,186.8,64.53,58.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,32379,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.7,0.92,0.92,10/07/26,08:01:59,80159.0,333810383,351413716,187.0,41.73,54.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:02:00,80200.0,333810400,351413716,186.7,53.94,68.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:02:01,80201.0,333810366,351413716,186.8,44.39,67.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:02:02,80202.0,333810366,351413700,186.7,65.94,81.33,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,193,249,0,0,32381,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.7,0.92,0.92,10/07/26,08:02:03,80203.0,333810366,351413700,186.7,84.76,59.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:02:04,80204.0,333810366,351413700,186.5,84.15,56.52,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,32379,2,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:02:05,80205.0,333810366,351413716,186.4,82.1,80.24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,32378,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:02:06,80206.0,333810383,351413716,186.3,57.53,62.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:02:07,80207.0,333810383,351413716,186.1,61.84,83.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.68,0.88,0.88,10/07/26,08:02:08,80208.0,333810383,351413716,185.9,68.24,69.89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
